,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
579,-0.0007135373145992,-0.0013645951972901431,-0.001114027627771879,-0.00035281916,-0.00012620752471189953,-0.0001616973552171679,0.0007546720626612467
580,0.0009463891488896,-0.001297240045069498,-0.00037794108463315077,0.0014619565,0.0016809590057808015,0.0018193391138950842,-0.0003302945181633653
581,0.0026428289797931,0.001198437432474052,0.0011499305453518854,0.006920528,0.0072917199179878805,0.005947220448917246,0.0007163724102668375
582,0.0013672103585404,-0.0015778508471180905,-0.002360660617246731,0.00037698518,0.0006381577507068494,0.0016914408553523304,-0.00025991283749058117
583,-0.0320429547395389,0.003540016604298093,0.004394483473297635,0.0084204655,0.009318370996914387,0.005743843393273963,0.0039093653068281295
584,-0.0132798161288186,-0.006691800003110863,-0.005629044055620849,-0.009942453,-0.010553716667651033,-0.009544320493250782,-0.005398408693002093
585,0.0051667039550013,-0.00210955483005101,-0.00038156277879323775,0.0013246369,0.0016250428235414808,0.0008506941687500525,-0.0021743980291437045
586,-0.0013,0.0027955653496240266,0.0031652257215480173,0.0072679864,0.007671781463055736,0.006497272745103441,0.004289900306152027
587,-0.0130154811715479,0.009932138798854299,0.008611418066166155,0.014111411,0.0142156296185067,0.01958148915538903,0.010694417837315992
588,0.0047959316268627,0.0004354601844495095,0.00047880445843577225,0.004259617,0.004512672817041443,0.0037863874546650664,0.0006759061855874253
589,-0.0013973266172922,-0.001122477458890994,0.0008231649243766179,0.0004918198,0.0006381577507068494,0.0025931822154839934,0.0006970880708062636
590,0.0037149809885929,0.0021472210726741713,0.00033824928179454293,0.0074325628,0.007671781463055736,0.004416948326071068,0.002897139497800917
591,0.0006021332979256,-0.0017498730974912055,-0.0006800986200479686,0.0020285114,0.0024387057242570742,0.0023551986370470126,-0.0017763142801627422
592,-0.0013335583031245,-0.001992019537602445,-0.0022910231636228545,0.00036423164,0.0006381577507068494,0.0017034363315602367,-0.0014633093991031569
593,-0.0859578340730235,-0.034319210394314584,-0.03747810033265863,-0.054824676,-0.05835124752332441,-0.040508562531206035,-0.017464207121527846
594,-0.0039557166430808,-0.0034630950400935806,-0.002618656232958086,-0.0045002857,-0.004464636550883054,-0.0039490873022436455,-0.003555721445526507
595,-0.009286976520126,-0.004605308865870533,-0.004773607956161393,-0.0061339573,-0.006208881760240705,-0.005236341164358466,-0.0026667674933174472
596,-0.0085004533977734,-0.004012171970976636,-0.004004761565383872,-0.0051784404,-0.005176238259760286,-0.00456865487425946,-0.0015480219216819642
597,0.0036712613644931,-0.0020719114736693772,-0.0019827846914143832,-0.0006680798,-0.00041987470932170124,-0.00030141064668946283,-0.0021544156035259335
598,0.0062291266627527,0.0004183507037314962,0.0009299039713385681,0.0042732107,0.004512672817041443,0.004551675304495805,0.0010826942542967698
599,0.0002535939584818,-0.0006103108456498606,-0.000837892202645855,0.001386042,0.001622207428245385,0.0025156983250716027,0.0014311492157966024
600,-0.0451485641047599,-0.017381560517185195,-0.01929584770196659,-0.026700675,-0.028838839533153783,-0.02213862694569797,-0.010492888820038019
601,-0.0989685385860228,0.04097329878977177,0.04136470342931074,0.025641639,0.017978153257264595,0.02822281060364089,0.03824838105055191
602,-0.0044120331950208,0.0012812072780805472,0.0006297331501654332,0.005395788,0.005698296782505182,0.00559488680494354,0.0026550284076002585
603,-0.0488264716712403,-0.009875969739258838,-0.01503510417045437,-0.008178086,-0.005864209991667813,-0.00809084425915536,0.00562590737253388
604,-0.0186201779177854,-0.004313953729983519,-0.004416489230671737,-0.0049168975,-0.004928960073347681,-0.0037663216785816136,-0.0035308804620103247
605,0.0039825342692801,-5.263300878253954e-05,-6.810933496903718e-05,0.0042718984,0.005054925315486305,0.005221114325294614,0.000983213429267257
606,0.0075204239907092,-0.0023491705111845663,-0.0038571167440368684,-0.0019096526,-0.0016048207656704345,-0.0011675772788656167,-0.0006436806757742358
607,0.0007870727491499,-0.0025168047909636315,-0.0022501097400076976,-0.002626742,-0.00234532506834674,-0.0016385199098004034,-0.0004035236924128888
608,-0.0029578783415875,-0.0025294301234006296,-0.003295365702937348,-0.0018930918,-0.0016048207656704345,-0.0022668922528677206,-0.00127136535215863
609,-0.0110802745638382,-0.005555361858608821,-0.006359472933319262,-0.008034536,-0.008285492519847051,-0.0062862779050844066,-0.002375147103609852
610,-0.2211791327640143,0.08234583660335891,0.08115678605387888,0.027123228,0.02258668508910928,0.019915902854867995,0.07771422798070954
611,0.0006981346408417,-0.0006586005124725612,-0.0009759654042305178,0.0015275277,0.001776921768875537,0.0021034492743604682,0.0008671596622463356
612,-0.0017567255335,-0.0021196357288156093,-0.0018268903191476593,-0.00022606284,-2.6889723174666844e-05,-0.00054222714106994,-0.0018714869077369395
613,0.0049606887921324,5.9389976028269135e-05,0.00028335856680621036,0.0038038604,0.004089125765056237,0.00081655245923644,-0.0005422715848034186
614,-0.0194368121775278,-0.008357246374472578,-0.008157748453235891,-0.013356338,-0.013595309161184043,-0.010858718744065902,-0.006323663666210736
615,-0.0001729217055629,-0.003057299331014432,-0.00039155877841144936,-0.0072147115,-0.00736140576593537,-0.006505611211372776,-0.004755817834974637
616,0.0014417185305011,-0.002007190068410733,-0.00305726892686354,0.00037134494,0.0006381577507068494,0.0009293515947098641,-0.0013621735236614683
617,-0.0072262292189219,-0.003913154743791204,-0.002978048947643781,-0.007528306,-0.007815957858848529,-0.006077643200180363,-0.003519056528378969
618,0.0175337956268433,0.001787828017633085,0.0036302175198981643,0.005555138,0.0057912960622895655,0.005437269333501423,0.0010309369643637782
619,0.0016701040360162,-0.0017278605839835012,-0.0023422061592040556,0.0010113763,0.0011734211826445727,0.0012492450097648514,-0.0006606285424137611
620,-0.0049012041643757,-0.003053548635413167,-0.0022507750951228462,-0.0035364374,-0.003491649004028219,-0.002549275913232864,-0.001459770735336338
621,0.0010027601625182,-0.0018448331305619993,-0.0019946631826949545,-0.0011973713,-0.0008378636905366527,-0.000621099924641563,0.00031881552917536413
