,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
184,-0.0088806419920184,0.0013804794117177,-2.447270504169971e-05,-0.0025167272,-0.0005790837984669,-0.0025991134910206,-0.0003369266258852
185,-0.0002821545232983,0.0023811588578928,0.0019354381818551,0.00036818333,0.0006091851931052,0.0017125961625472,0.0018246399214584
186,0.0032845112563784,0.0034956204189774,0.0026552204518206,0.0038036944,0.0035039520321862,0.0048875786120674,0.0038577707325626
187,0.010469253098023,0.003517408548841,0.0023210026648828,0.003937746,0.003529185114028,0.0053220615734398,0.0038812464926904
188,0.0047527370581647,0.0027490733972854,0.0026593153773106,0.0013528061,0.0013137397579261,0.0028691300740566,0.0028222150229662
189,-0.0138602958760129,5.281821497506948e-05,-0.0035944141313559,-0.007295043,-0.0026990099243049,-0.0062989035825003,-0.0009725296832013
190,0.0059156528321323,0.0027895206030136,0.0006847612488526,0.001445964,0.0008474100277025,0.0027750650708774,0.0036241964586011
191,-0.0132067341915461,-0.0019955699786184,0.0088474257979579,-0.008268489,-0.0026990099243049,-0.008471587332986,-0.0017075390274924
192,0.0062929917659325,0.0028704391112151,0.0007787581373632,0.0018568854,0.0008474100277025,0.0029512022693234,0.0037585467577918
193,0.0094861297930601,0.0033131167181993,0.0025577138319482,0.0036032172,0.0032869181423191,0.0043030477969816,0.0022113710685306
194,0.0252066847341351,0.0049321032308259,0.0054153726583181,0.009449694,0.0079513130572243,0.0117943113439973,0.0059258949290667
195,0.0115327739516437,0.0046083196606091,0.0050206913849403,0.007422398,0.0061616093695948,0.0096239582253556,0.0050849754701632
196,-0.0010291225803205,0.0022131391950469,0.0017501116774614,-0.0007815044,0.0001733456320715,0.0004570551983272,0.0013210528292686
197,0.0464910476958801,0.001661843555232,-0.0015958459285838,-0.0019990245,-0.0005790837984669,-0.0019485160524902,0.0012030044548211
198,0.0008314206294007,0.002787613446841,0.0024225834555036,0.0013129471,0.0013137397579261,0.0029678214409658,0.0028608395891978
199,0.0066148837773527,0.0038161815384279,0.006172250845775,0.0052240845,0.0046735504935724,0.0069610032895123,0.0041857294502855
200,0.0037201699206636,0.0035885359794315,0.0028884339200658,0.0039669373,0.003529185114028,0.0053921304716994,0.0039581051326001
