,rolling_sharpe,naive,3f_rnn,4f_rnn,5f_rnn
8238,1.352789613055508,1.3951454410105857,1.3025229,1.3938923,1.7229493
8239,2.249499441581114,2.8074108254488617,2.571945,2.6567287,3.1648326
8240,-0.7803221983462987,-0.6838762609793083,-0.2096585,-0.5722605,-0.30078912
8241,1.4499448279224196,1.5602158161200164,1.386101,1.3786888,1.7744484
8242,1.671817487672279,1.8326493529253776,1.7166811,1.8269417,2.2661996
8243,1.6729291160011674,2.00159177163059,1.8428153,1.7916601,2.21381
8244,1.559687636399505,1.7191985142396484,1.6318481,1.7490971,2.167154
8245,1.7917982027962271,1.7783126309835742,1.6391255,1.786762,2.2364469
8246,1.688613823133413,2.018527678380483,1.8612541,1.8267198,2.2472587
8247,0.5344760692929186,0.9698891486239318,0.9550822,1.0693506,1.1010673
8248,2.171634377435167,2.375099528683115,2.1611886,2.197,2.6909504
8249,1.5029424034159689,1.6734000622780263,1.5754629,1.6180458,2.0271556
8250,1.4675890978373447,1.338469191435699,1.2816389,1.3852804,1.8039609
8251,1.353764665150846,1.622056102691798,1.547234,1.6597676,1.9840087
8252,1.639012368827459,1.9183781759038776,1.7382119,1.7714071,2.2102354
8253,1.6722814156637682,1.602453127736636,1.4244852,1.4636106,1.7454671
8254,1.573900726529175,1.6457361132154058,1.5363348,1.7183347,2.1646447
8255,1.5423963237484604,1.737350684117542,1.6097989,1.7730627,2.1779642
8256,-0.7209537300632387,-0.2934230274490041,-0.015759945,-0.3411652,-0.108374
8257,2.2257073619566747,2.780197906379582,2.5500243,2.6090565,3.078899
8258,0.9970931172461016,1.5124421346618366,1.3920894,1.4082215,1.773923
8259,1.3515746271485087,1.6257944928071304,1.4918652,1.5075151,1.9055068
8260,1.3119639453408705,1.5843220300830807,1.4346198,1.4339299,1.8138694
8261,2.18292431622248,2.384861419294326,2.1720316,2.2192705,2.7243695
8262,1.5040245022947418,1.6758421666683276,1.5775701,1.620326,2.0301204
8263,1.3827226041872116,1.517888635439748,1.3458807,1.272473,1.7087334
8264,1.3100139815972618,1.4534338687253716,1.3216887,1.4285624,1.6978233
8265,1.3598635663257177,1.5966066469808284,1.4829597,1.5429167,1.9184865
8266,1.4699197538172228,1.4073934141603486,1.1497065,0.9794189,1.4937557
8267,1.6052104283836055,1.789325288450939,1.5954912,1.5811671,2.039979
8268,1.6326173613909356,1.7931181789630677,1.675844,1.7843324,2.2250376
8269,1.8468387028084197,2.101429098004218,1.9615028,2.1020186,2.5751343
