,crsp_fundno,crsp_portno,date,mth_return,exp_ratio,turn_ratio,normalised_flow,gdp_to_debt_ratio,gdp_growth_rate,unm_rate,infl_rate,mktrf,smb,hml,rmw,cma,rf,umd,excess_return,rolling_sharpe,mkt_return,rolling_alpha_3f,rolling_alpha_4f,rolling_alpha_5f,shortrun_momentum
3876,3230.0,1026123.0,2003-06-30,-0.009595959595959713,0.0215,1.41,14.276716417910448,58.961,1.7004,6.3,2.38,0.0142,0.0166,0.0011,0.005,-0.0039,0.001,-0.01,-0.009605959595959713,0.3917356521175557,0.0031721833485085504,-0.009605959595959713,-0.009605959595959713,-0.009605959595959713,0.005569865441408657
3947,3230.0,1026123.0,2003-07-31,0.04385517593064758,0.0215,1.41,3.4424691358024693,58.645,1.7004,6.2,2.38,0.0235,0.0454,-0.0124,-0.0414,0.0178,0.0007,-0.0024,0.04384817593064758,0.4982289981538426,0.06262014635151258,0.04384817593064758,0.04384817593064758,0.04384817593064758,-0.0021850866339403105
4033,3230.0,1026123.0,2003-08-29,0.07914020517830966,0.0215,1.41,-1.0373170731707317,58.645,1.7004,6.1,2.38,0.0234,0.0248,0.0153,-0.0225,0.0214,0.0007,-0.0062,0.07913320517830967,0.8243829787610385,0.050323439405347115,-0.003494153241095914,0.0013298790600640674,0.004730285041245379,-0.0009054491974569053
4218,3230.0,1026123.0,2003-09-30,-0.03893164327750109,0.0215,1.41,8.534605263157895,58.645,1.7004,6.1,2.38,-0.0124,0.0054,0.0017,0.0101,0.0035,0.0008,-0.0019,-0.038939643277501094,1.420370536965824,-0.027960036806767175,-0.006173899808239389,-0.0016415784914763712,0.0025820214763241896,-0.0003066037062121237
4257,3230.0,1026123.0,2003-10-31,0.11022138483278376,0.0215,1.41,5.936951219512196,59.445,1.7004,6.0,2.38,0.0608,0.0271,0.0197,-0.0135,0.0155,0.0007,0.0399,0.11021438483278377,1.3451819619656196,0.08643864976390248,-0.007301360174092645,-0.006032444848615507,-0.0021210788765012364,0.013875964790369974
4474,3230.0,1026123.0,2003-11-28,0.01781926177344073,0.0215,1.41,21.501299303944315,59.445,1.7004,5.8,2.38,0.0135,0.0233,0.0178,0.0019,0.0181,0.0007,0.0146,0.01781226177344073,0.9816630674913008,0.005549308643999051,-0.008884603456260194,-0.00887201113350755,0.0006110239200193771,0.008360360575863016
4507,3230.0,1026123.0,2003-12-31,-0.008336807002917834,0.0215,1.41,-3.8320843672456575,59.445,1.7004,5.7,1.88,0.0429,-0.0249,0.016,0.0056,0.0094,0.0008,-0.0557,-0.008344807002917834,2.0420757732219488,0.030661782654247904,-0.006775813396723515,-0.0070351815010811095,0.0006351524699762211,-0.00098196715294759
4666,3230.0,1026123.0,2004-01-30,0.0390920554854981,0.0215,1.41,0.6902669902912622,59.807,2.7956,5.7,1.88,0.0215,0.0245,0.0249,-0.0366,0.0338,0.0007,0.0258,0.0390850554854981,2.366562063753066,0.017139838244699668,-0.011566595198598383,-0.01226620330399376,-0.0024075902118770413,-0.001592139762308542
4773,3230.0,1026123.0,2004-02-27,-0.017799352750809017,0.0215,1.41,-1.9571039603960396,59.807,2.7956,5.6,1.88,0.014,-0.0092,0.0088,0.0216,-0.0123,0.0006,-0.0114,-0.017805352750809016,2.1374271785959267,-0.015203439762099147,-0.034240983539921305,-0.03487920529378925,-0.03823703492496654,-0.006547428468359058
4948,3230.0,1026123.0,2004-03-31,-0.02635914332784184,0.0215,1.41,-4.435080645161291,59.807,2.7956,5.8,1.88,-0.0132,0.021,0.0027,0.0156,-0.0098,0.0009,0.0017,-0.026368143327841837,2.067117152380912,-0.021742658766413903,-0.03991984061840426,-0.038743617074357535,-0.04077406945726512,0.004913273230220209
5076,3230.0,1026123.0,2004-04-30,-0.06429780033840948,0.0215,0.92,-1.2329705882352942,60.055,2.7956,5.6,1.88,-0.0183,-0.0202,-0.0307,0.0347,-0.0281,0.0008,-0.0538,-0.06430580033840948,1.171835304539358,-0.025757640691970174,-0.025978452636987618,-0.024740757583043536,-0.026954295749526555,-0.015250852398859038
5145,3230.0,1026123.0,2004-05-28,0.05018083182640143,0.0215,0.92,-37.00679300291545,60.055,2.7956,5.6,1.88,0.0117,-0.0038,-0.0025,-0.0118,0.0003,0.0006,0.015,0.05017483182640143,0.9838056126756958,0.04628360023801514,-0.01937323527916443,-0.007832295504923557,-0.008296190757241997,-0.01308647087316032
5257,3230.0,1026123.0,2004-06-30,0.014205768402927088,0.0215,0.92,-1.0893859649122808,60.055,2.7956,5.6,1.88,0.0186,0.0256,0.0118,0.012,-0.0039,0.0008,0.0205,0.014197768402927089,1.1300922273621792,0.03438777601776466,-0.01841170387484365,-0.009192060594964921,-0.006843378711009599,-0.0182749785576302
5337,3230.0,1026123.0,2004-07-30,-0.1044142614601018,0.0215,0.92,-1.076843853820598,59.966,2.7956,5.5,1.88,-0.0406,-0.0296,0.0324,0.0532,-0.0166,0.001,-0.0229,-0.1044242614601018,0.24021696527337957,-0.07664969859505333,-0.015020945486425994,-0.007860630518528268,0.000478204853355502,-0.014683112963833253
5569,3230.0,1026123.0,2004-08-31,-0.041232227488151696,0.0215,0.92,-1.206654929577465,59.966,2.7956,5.4,1.88,0.0008,-0.0114,0.0097,0.0123,-0.0147,0.0011,-0.0159,-0.04124322748815169,-0.35472422974229467,-0.022643663983465845,-0.018153234496784798,-0.004945804393352932,-0.00855803963335393,-0.022178377994857296
5698,3230.0,1026123.0,2004-09-30,0.045971329708353936,0.0215,0.92,-1.9716835016835017,59.966,2.7956,5.4,1.88,0.016,0.0327,0.0,-0.0149,-0.0188,0.0011,0.0549,0.04596032970835394,0.07480511080049744,0.03219155302510379,-0.01653093556160616,-0.00868640947848554,-0.007564523713615389,-0.010857783228828058
5739,3230.0,1026123.0,2004-10-29,0.06521739130434767,0.0215,0.92,-1.5538906752411576,60.637,2.7956,5.5,1.88,0.0143,0.0019,-0.0022,-0.0052,0.0049,0.0011,-0.0138,0.06520639130434767,-0.16992831534527156,0.05236631013501403,-0.010668423441894165,-0.0035646020060398857,0.005582661760910301,0.002680764782632646
5939,3230.0,1026123.0,2004-11-30,0.05590062111801242,0.0215,0.92,-1.041926605504587,60.637,2.7956,5.4,1.88,0.0454,0.0411,0.0141,-0.0058,-0.0022,0.0015,0.0316,0.055885621118012416,0.04321995623860396,0.05702488092413227,-0.011168326343143025,-0.0035420827018291315,0.0047552860305134625,0.008502199348821312
6074,3230.0,1026123.0,2004-12-31,0.02773109243697469,0.0215,0.92,-1.7135474006116207,60.637,2.7956,5.4,3.26,0.0343,-0.0005,-0.0022,-0.0116,0.0046,0.0016,-0.0287,0.027715092436974693,0.2355716649866147,0.03157492530524175,-0.011507082973972974,-0.004107963638640912,0.002902059039725466,0.00262766283164891
6135,3230.0,1026123.0,2005-01-31,-0.05764513491414558,0.0215,0.92,-1.625551839464883,60.913,3.8478,5.3,3.26,-0.0276,-0.0117,0.0206,0.0274,-0.0146,0.0016,0.0305,-0.05766113491414558,-0.2741931864474826,-0.06260485993637899,-0.010818912779941982,-0.006982590128331866,0.022191087160418,-2.7892173845023294e-06
6295,3230.0,1026123.0,2005-02-28,0.00563991323210411,0.0215,0.92,-1.3773720136518772,60.913,3.8478,5.4,3.26,0.0189,-0.0031,0.0154,0.0143,-0.0005,0.0016,0.0337,0.00562391323210411,-0.15250174197241323,-0.005665843214399113,-0.00973791780426529,-0.007813336558839763,0.02432620308733057,0.004140549533489857
6399,3230.0,1026123.0,2005-03-31,-0.03235547886108714,0.0215,0.92,-1.5881180811808118,60.913,3.8478,5.2,3.26,-0.0197,-0.0142,0.0204,0.0046,0.0129,0.0021,0.0041,-0.03237647886108714,-0.18297123088917341,-0.018854806598269436,-0.0072198294208443824,-0.007107558728464171,0.01454959383536214,0.0009216030686396426
6601,3230.0,1026123.0,2005-04-29,-0.04458314757021842,0.023,1.07,-1.0707171314741035,60.642,3.8478,5.2,3.26,-0.0261,-0.0398,0.0007,0.0097,-0.0094,0.0021,-0.0069,-0.04460414757021842,-0.08326094509269899,-0.04164501832293854,0.018359453432920322,0.01596813806041817,0.032299762092696416,-0.0017110150211981183
6658,3230.0,1026123.0,2005-05-31,0.08586094260382637,0.023,1.07,-0.619520295202952,60.642,3.8478,5.1,3.26,0.0365,0.0278,-0.0064,-0.01,0.003,0.0024,0.0045,0.08583694260382638,0.10041391300801804,0.08575508165915058,0.015607328553533495,0.015314579596317521,0.02699666451336171,-0.005444313521807261
6774,3230.0,1026123.0,2005-06-30,-0.020197679415556502,0.023,1.07,-0.9483650190114068,60.642,3.8478,5.0,3.26,0.0057,0.0328,0.0283,0.0096,-0.0051,0.0023,0.0205,-0.0202206794155565,-0.07117093594853235,-0.031835232814166115,0.016701441285652433,0.01609028084322931,0.032439115736491,0.0029350950320018443
6882,3230.0,1026123.0,2005-07-29,0.04912280701754401,0.023,1.07,-0.8158571428571428,60.359,3.8478,5.0,3.26,0.0392,0.0281,-0.0079,-0.0118,-0.0082,0.0024,0.0006,0.04909880701754401,0.8123615175841834,0.07473618944339289,0.011567788051984877,0.010413803464551159,0.02733168108207709,-0.004623322694187822
7005,3230.0,1026123.0,2005-08-31,-0.012123745819398124,0.023,1.07,-1.8878148148148148,60.359,3.8478,4.9,3.26,-0.0122,-0.0089,0.0132,-0.0205,0.0037,0.003,0.0208,-0.012153745819398125,1.026918549314381,-0.014596890923605277,0.014838094217362608,0.014515995545724593,0.02527346621259645,-0.0038342279743440364
7153,3230.0,1026123.0,2005-09-30,0.0110029623360135,0.023,1.07,-1.8029501915708812,60.359,3.8478,5.0,3.26,0.0049,-0.0034,0.0071,0.0027,-0.006,0.0029,0.0343,0.0109739623360135,0.8324780821079645,0.012612978191249846,0.015734407513355298,0.015618479394533452,0.024299371453430234,-0.00825008439229269
7314,3230.0,1026123.0,2005-10-31,-0.02051067392214323,0.023,1.07,-0.7254150197628458,61.32,3.8478,5.0,3.26,-0.0202,-0.0145,0.0042,-0.0093,-0.0129,0.0027,-0.0139,-0.02053767392214323,0.3145503536106888,-0.01403542573893557,0.008721662429132922,0.009027010996026538,0.015187259171070928,-0.0018707063114122846
7495,3230.0,1026123.0,2005-11-30,0.06324786324786325,0.023,1.07,-0.5801045296167248,61.32,3.8478,5.0,3.26,0.0361,0.0084,-0.0116,-0.0076,-0.0113,0.0031,0.0035,0.06321686324786324,0.3561991425311327,0.05913195563949625,0.00953331701778259,0.009282894525296504,0.017845744476717294,-0.0013231188100256697
7617,3230.0,1026123.0,2005-12-30,-0.006028938906752379,0.023,1.07,-1.1543214285714285,61.32,3.8478,4.9,3.42,-0.0025,-0.002,0.002,0.0022,0.0023,0.0032,0.0077,-0.006060938906752379,0.13875965467193635,-0.016358221207840362,0.006993551975263936,0.007019347003546988,0.009210840278458605,0.0026566472420824403
7676,3230.0,1026123.0,2006-01-31,0.0622725434694702,0.023,1.07,-1.1864930555555555,61.556,3.4835,4.7,3.42,0.0304,0.0575,0.0108,-0.0065,-0.0045,0.0035,0.0253,0.0622375434694702,0.950164087216779,0.039843211022121405,0.009603241440181657,0.009821292255526878,0.01013498949931017,0.012291507452267925
7894,3230.0,1026123.0,2006-02-28,-0.011039208222306751,0.023,1.07,-0.9973384030418251,61.556,3.4835,4.8,3.42,-0.003,-0.0042,-0.0034,-0.0051,0.0191,0.0034,-0.0184,-0.01107320822230675,0.8282892191752956,-0.023486806202506205,0.00492709395833054,0.0065262778813633265,0.0013654871942058236,0.015068737576212077
8012,3230.0,1026123.0,2006-03-31,0.03387220939183977,0.023,1.07,-1.1844528301886792,61.556,3.4835,4.7,3.42,0.0146,0.0339,0.006,0.0006,-0.004,0.0037,0.0126,0.03383520939183977,1.323001369802356,0.019807663824032096,0.005734595813601764,0.00735504582500136,0.0027058850017750782,0.016313825331785308
8075,3230.0,1026123.0,2006-04-28,0.012658227848101333,0.0231,1.26,-0.7037358490566038,61.221,3.4835,4.7,3.42,0.0073,-0.0084,0.0234,0.018,0.0001,0.0036,0.0064,0.012622227848101334,1.9308559595052204,-0.001731609113908683,0.005094767086079855,0.004941595411127642,0.0018457381845727924,0.013633993503339048
8268,3230.0,1026123.0,2006-05-31,-0.08602941176470591,0.0231,1.26,-1.3717391304347826,61.221,3.4835,4.6,3.42,-0.0357,-0.0285,0.0241,0.0115,0.0146,0.0043,-0.037,-0.08607241176470591,0.5165716638514498,-0.07122319952547396,0.0013244495085645586,0.0025677457033251617,-0.0012395881644385485,0.004549390096861912
8440,3230.0,1026123.0,2006-06-30,-0.013676588897827857,0.0231,1.26,-0.9172,61.221,3.4835,4.6,3.42,-0.0035,-0.0024,0.0085,0.0132,-0.0007,0.004,0.0154,-0.013716588897827857,0.5652563938955232,-0.0027538812259952916,-0.0008858284247963213,-0.0003562352066285492,-0.002821793790703273,-0.0037796943163515007
8552,3230.0,1026123.0,2006-07-31,-0.04893964110929849,0.0231,1.26,-0.874170616113744,61.333,3.4835,4.7,3.42,-0.0078,-0.0363,0.026,0.0163,0.009,0.004,-0.0212,-0.04897964110929849,-0.10635074364671093,-0.04177163180847543,0.0026804993377000045,0.002090119265312178,0.00015773983278353013,-0.010965643070629194
8679,3230.0,1026123.0,2006-08-31,0.05574614065180117,0.0231,1.26,-0.828440366972477,61.333,3.4835,4.7,3.42,0.0203,0.0044,-0.0206,-0.0186,0.0209,0.0042,-0.0338,0.05570414065180117,0.3310461961029126,0.0465738220760743,0.0030995977922538605,0.0038804044587750506,0.0029161338824971773,-0.0029727994656429204
8853,3230.0,1026123.0,2006-09-29,0.052396425670186764,0.0231,1.26,-0.788646288209607,61.333,3.4835,4.5,3.42,0.0184,-0.0146,0.0008,0.0082,0.006,0.0041,-0.0096,0.052355425670186764,0.5678840198578246,0.04709667179449606,0.0036086947875426977,0.00432773220020121,0.004941822269015399,0.002434687716864836
8965,3230.0,1026123.0,2006-10-31,0.016595908915476576,0.0231,1.26,-0.742900432900433,61.827,3.4835,4.4,3.42,0.0323,0.0198,-0.0031,-0.0012,0.0028,0.0041,-0.002,0.016554908915476577,0.8068512345288025,0.0474025825952189,-0.0018194009968581781,0.0007814125477412903,-0.0018931617145220734,-0.005444867076108251
9022,3230.0,1026123.0,2006-11-30,0.03530751708428248,0.0231,1.26,-1.1576150627615063,61.827,3.4835,4.5,3.42,0.0171,0.0071,0.0014,0.0015,-0.008,0.0042,-0.0103,0.03526551708428248,0.6655364057279726,0.03388664020097831,-0.0011814213415755033,0.0016180619216593275,0.003931999337064748,-0.008028680973582484
9253,3230.0,1026123.0,2006-12-29,-0.010267693436010306,0.0231,1.26,-1.0238793103448276,61.827,3.4835,4.4,2.54,0.0087,-0.0082,0.0273,-0.0072,0.0206,0.004,0.0079,-0.010307693436010306,0.6359610879045787,-0.019176539057048192,-0.0008381839451398823,0.0039409290977685104,0.005351271235891889,-0.006825650391800091
9332,3230.0,1026123.0,2007-01-31,0.0044460911448684914,0.0231,1.26,-1.2366812227074235,62.253,2.7845,4.6,2.54,0.014,0.0007,-0.0068,0.0026,0.0038,0.0044,0.0024,0.004402091144868492,0.2836376627256066,0.020137745114217287,-0.004093431339031007,-0.0033230812782215446,0.002812616143416921,-0.0017873104883355806
9451,3230.0,1026123.0,2007-02-28,-0.009590556990040522,0.0231,1.26,-1.0043693693693694,62.253,2.7845,4.5,2.54,-0.0196,0.0129,-0.0014,-0.0051,-0.0071,0.0038,-0.0135,-0.009628556990040522,0.29404499765647885,-0.017117890736624175,0.002004273692904509,0.0032241468947089022,0.007171142198086138,0.00024817513275758135
9622,3230.0,1026123.0,2007-03-30,-0.005959031657355673,0.0231,1.26,-1.0419158878504673,62.253,2.7845,4.4,2.54,0.0068,0.002,-0.0097,0.0064,-0.0065,0.0043,0.0256,-0.006002031657355673,0.015781950433631325,0.00610808918866268,-0.0022834386517606676,-0.004168715283295828,0.002980480132651655,-0.006743813689594498
9753,3230.0,1026123.0,2007-04-30,0.028100412139377973,0.023,0.42,-1.3982242990654206,61.572,2.7845,4.5,2.54,0.0349,-0.0204,-0.0145,0.0115,0.0103,0.0044,-0.0024,0.028056412139377974,0.12453941588491343,0.05382090288475805,-0.003203616769812348,-0.005927400694084312,0.004853600309686254,-0.010086759281604926
9984,3230.0,1026123.0,2007-05-31,0.0324344023323615,0.023,0.42,-1.4563679245283019,61.572,2.7845,4.4,2.54,0.0324,0.004,-0.0065,0.0158,-0.0137,0.0041,-0.0034,0.0323934023323615,1.2718587698188093,0.03235975982130901,0.00021854834893805753,-0.0020277597605363315,0.005296222491705149,-0.012570989693448645
10117,3230.0,1026123.0,2007-06-29,0.012001411930815609,0.023,0.42,-1.0351658767772511,61.572,2.7845,4.6,2.54,-0.0196,0.0074,-0.0105,0.0053,0.0008,0.004,0.0051,0.011961411930815609,1.5635092482688908,0.0030650684627975266,0.004189548966176183,0.002062236780286732,0.007149594609365847,-0.005569834922103167
10243,3230.0,1026123.0,2007-07-31,-0.004185559818625784,0.023,0.42,-0.5583173076923077,61.848,2.7845,4.7,2.54,-0.0373,-0.0299,-0.0371,0.002,-0.0113,0.004,0.0294,-0.004225559818625784,2.540310199314289,-0.0010547112444740936,0.007083350156980489,0.009142810530555686,0.006865438571616596,0.001960045801639628
10401,3230.0,1026123.0,2007-08-31,0.03187390542907176,0.023,0.42,-0.6023720930232558,61.848,2.7845,4.6,2.54,0.0092,-0.0038,-0.0186,-0.0121,-0.0054,0.0042,0.001,0.03183190542907176,2.539161086955571,0.02933134589835018,0.0073709465632588525,0.009583408241514893,0.008379048488277753,0.00278268480819599
10500,3230.0,1026123.0,2007-09-28,0.047182620502376205,0.023,0.42,-0.5680263157894737,61.848,2.7845,4.7,2.54,0.0322,-0.0244,-0.0221,-0.0052,-0.0302,0.0032,0.0463,0.04715062050237621,2.5666056674138193,0.05148015465075528,0.0036646453074495027,0.004322173430253448,0.004465333776682435,-0.0016286077306030637
10624,3230.0,1026123.0,2007-10-31,0.04440842787682331,0.023,0.42,-0.24879166666666666,62.719,2.7845,4.7,2.54,0.018,-0.0008,-0.0298,-0.0029,-0.0009,0.0032,0.0502,0.04437642787682331,2.728148030518391,0.07071357578065718,0.004220061558840496,0.004258879234214831,0.004382555778585859,-0.009353374173830456
10746,3230.0,1026123.0,2007-11-30,-0.09993792675356916,0.023,0.42,-0.46334905660377357,62.719,2.7845,4.7,2.54,-0.0483,-0.0302,-0.0094,0.0189,-0.0029,0.0034,0.0099,-0.09997192675356917,0.5136360237843131,-0.06694114468192847,-0.0038423805096155315,-0.004284389037511871,-0.0017031589360026753,-0.021199821374617882
10963,3230.0,1026123.0,2007-12-31,-0.008275862068965467,0.023,0.42,-0.7974641148325359,62.719,2.7845,5.0,4.08,-0.0087,0.0015,-0.0055,0.0087,-0.0105,0.0027,0.0663,-0.008302862068965466,0.5292879177752516,-0.0019961542389966835,-0.018207203567528887,-0.017898042759633345,-0.014028657125173871,-0.021860545935147784
11052,3230.0,1026123.0,2008-01-31,-0.12899860917941586,0.023,0.42,-1.7193103448275862,64.173,2.0039,5.0,4.08,-0.0636,-0.0065,0.0397,0.0215,0.0214,0.0021,-0.0775,-0.12901960917941585,-0.31999590303864156,-0.11679523805564795,-0.008495005512621483,-0.008816706833586783,-0.0017571686430608562,-0.017159953675125794
11321,3230.0,1026123.0,2008-02-29,-0.03672654690618771,0.023,0.42,-0.5676506024096385,64.173,2.0039,4.9,4.08,-0.0309,-0.0066,-0.0084,0.0087,-0.0092,0.0013,0.061,-0.036739546906187706,-0.4551781029038869,-0.05221515032933899,-0.009154278806645929,-0.008594532149879925,4.486617612320387e-06,-0.0009981585101951351
11416,3230.0,1026123.0,2008-03-31,-0.014504765851636847,0.023,0.42,-0.5588198757763975,64.173,2.0039,5.1,4.08,-0.0093,0.0056,0.003,0.0079,0.005,0.0017,0.0427,-0.014521765851636847,-0.49869106477885233,0.021005365226828276,-0.0061392710414714885,-0.00512682002405547,0.0019300389138291098,-0.010741632926360581
11615,3230.0,1026123.0,2008-04-30,0.08284272497897383,0.023,0.68,-0.3969364161849711,63.852,2.0039,5.0,4.08,0.046,-0.012,-0.0094,0.0163,-0.0247,0.0018,-0.0031,0.08282472497897382,-0.19877983488950698,0.07619260766054836,-0.0011113681694820028,0.0003640962509899627,0.0003934600407241966,-0.004457136778962793
11719,3230.0,1026123.0,2008-05-30,0.06990291262135928,0.023,0.68,-0.37071038251366123,63.852,2.0039,5.4,4.08,0.0186,0.0302,-0.0143,0.0093,-0.0006,0.0018,0.0331,0.06988491262135928,-0.02135449611266829,0.059899879043638915,0.002675379761058463,0.005020644274081349,0.0003974685015856981,-0.006285660060773098
11907,3230.0,1026123.0,2008-06-30,-0.08929219600725957,0.023,0.68,-0.49593939393939396,63.852,2.0039,5.6,4.08,-0.0844,0.0118,-0.0271,0.0496,-0.0055,0.0017,0.1275,-0.08930919600725958,-0.44396257638138326,-0.09617380244436113,0.001600819795597971,0.0036734598103591865,0.002214266472203675,0.007844919111082463
12006,3230.0,1026123.0,2008-07-31,-0.027899561578318077,0.023,0.68,-0.5348101265822784,67.285,2.0039,5.8,4.08,-0.0077,0.0372,0.0542,-0.0136,0.0106,0.0015,-0.0513,-0.02791456157831808,-0.541628085919672,0.006564762106446409,0.002173193270261383,0.0024827995344595954,-0.00015955937601184328,-0.00585989455664752
12133,3230.0,1026123.0,2008-08-29,0.027060270602706105,0.023,0.68,-0.453680981595092,67.285,2.0039,6.1,4.08,0.0153,0.0346,0.0159,0.0186,0.0084,0.0013,-0.0402,0.027047270602706106,-0.5636859358269543,0.012649062725913263,0.0006946263701516683,-0.00012498756186504062,-0.0031186580139112297,-0.004390503123623361
12334,3230.0,1026123.0,2008-09-30,-0.14850299401197609,0.023,0.68,-0.939037037037037,67.285,2.0039,6.1,4.08,-0.0924,0.0025,0.0591,0.0242,0.0178,0.0015,0.0028,-0.14851799401197607,-1.24521853975925,-0.1484134001849301,0.0018523207029090376,-0.00037270436251653216,-0.0026874576172701142,-0.0067142365450058765
12477,3230.0,1026123.0,2008-10-31,-0.18096577590248475,0.023,0.68,-1.0350467289719627,73.245,2.0039,6.5,4.08,-0.1723,-0.0334,-0.023,0.0304,0.0205,0.0008,0.0785,-0.18097377590248476,-1.8971754919910957,-0.16295314573930497,0.0009893629109509125,0.0010389717135808364,0.004961617849253404,-0.0012303387044776404
12651,3230.0,1026123.0,2008-11-28,-0.11734401831711505,0.023,0.68,-0.44648936170212766,73.245,2.0039,6.8,4.08,-0.0786,-0.039,-0.0631,0.0453,0.0275,0.0003,0.0717,-0.11734701831711505,-1.9303845847411045,-0.11165137777449363,0.0002920442425506792,-0.0007827129864464225,0.006154591640998749,-0.00793162151094906
12690,3230.0,1026123.0,2008-12-31,0.025940337224384047,0.023,0.68,-0.6875789473684211,73.245,2.0039,7.3,0.09,0.0174,0.0329,0.0014,0.0007,-0.015,0.0,-0.0509,0.025940337224384047,-1.7739911381461766,0.021842736170408994,-0.000477017352941235,-0.00016337199181413325,0.00472929477192628,-0.006535889883942048
12846,3230.0,1026123.0,2009-01-30,-0.03350189633375478,0.023,0.68,-0.47406593406593406,77.105,0.1136,7.8,0.09,-0.0812,-0.0214,-0.1129,0.0018,-0.0116,0.0,-0.0218,-0.03350189633375478,-1.5309026884096255,-0.025915094112466286,0.0026512428675360238,0.0029110902292276628,0.00460495091236196,-0.003060613903311619
13017,3230.0,1026123.0,2009-02-27,-0.03466317854807055,0.023,0.68,-0.810235294117647,77.105,0.1136,8.3,0.09,-0.101,-0.0133,-0.0695,0.012,-0.0102,0.0001,0.0441,-0.03466417854807055,-1.5236858914243125,-0.053598822084833686,0.0021759896111445617,0.0022754612020318907,0.008445441230410453,0.005148814123149899
13238,3230.0,1026123.0,2009-03-31,0.11111111111111094,0.023,0.68,-0.3270967741935484,77.105,0.1136,8.7,0.09,0.0895,0.0067,0.0347,-0.0252,-0.0225,0.0002,-0.1187,0.11110911111111094,-0.9703374512410979,0.1074495032010685,0.008570594388970228,0.007290945802721327,0.007326441698043588,0.005003483075172362
13407,3230.0,1026123.0,2009-04-30,0.11707317073170742,0.0241,0.35,0.4920909090909091,80.28,0.1136,9.0,0.09,0.1018,0.0713,0.0536,0.0131,0.0012,0.0001,-0.343,0.11707217073170742,-0.8291656268205669,0.12717758550625602,0.0024765203975666127,0.0019035142333573545,0.004816505334530691,0.0041642788907523265
13514,3230.0,1026123.0,2009-05-29,0.018558951965065518,0.0241,0.35,-0.11807017543859649,80.28,0.1136,9.4,0.09,0.0521,-0.0232,0.0028,-0.0078,-0.0216,0.0,-0.1249,0.018558951965065518,-1.015644156294794,0.02957692334966766,-0.004932785848169739,-0.008695531259003304,-0.0037877528603923686,-0.005820259416369433
13737,3230.0,1026123.0,2009-06-30,0.03108252947481227,0.0241,0.35,-0.23708333333333334,80.28,0.1136,9.5,0.09,0.0043,0.0229,-0.0273,-0.0141,-0.0033,0.0001,0.0548,0.03108152947481227,-0.6530627135342726,0.029033802092806482,-0.004729748220240064,-0.005780880336615666,-0.008656374755910851,-0.006357886259048318
13875,3230.0,1026123.0,2009-07-31,0.08939708939708946,0.0241,0.35,0.06390070921985816,82.427,0.1136,9.5,0.09,0.0772,0.0239,0.0483,-0.0046,0.0313,0.0001,-0.0555,0.08939608939708946,-0.27758603357714895,0.08536807266986801,-0.0011778123212047038,-1.982552921215089e-05,0.004275180245402303,-0.0016467424251249696
13967,3230.0,1026123.0,2009-08-31,0.03244274809160297,0.0241,0.35,-0.2189041095890411,82.427,0.1136,9.6,0.09,0.0333,-0.0009,0.0763,-0.0303,0.0334,0.0001,-0.0907,0.03244174809160297,-0.2612973545199614,0.013615130883973592,0.0037505413821871045,0.005158621708595284,0.004023632101053503,0.008301787105618871
14093,3230.0,1026123.0,2009-09-30,0.054990757855822414,0.0241,0.35,-0.2682993197278912,82.427,0.1136,9.8,0.09,0.0408,0.0273,0.0104,0.0131,0.0036,0.0001,-0.0479,0.05498975785582241,0.3685514799923861,0.05771636067779329,0.0060951374099653295,0.007157662966519152,0.00742659437237359,0.006710343704293316
14296,3230.0,1026123.0,2009-10-30,-0.03723171265878222,0.0241,0.35,-0.2017142857142857,84.029,0.1136,10.0,0.09,-0.0259,-0.0494,-0.0421,0.0417,-0.015,0.0,0.0261,-0.03723171265878222,1.0821422181224636,-0.0301688698864917,0.009745146190176303,0.009985271857684762,0.014323169505881915,0.0030130572044559933
14456,3230.0,1026123.0,2009-11-30,0.04868061874431295,0.0241,0.35,-0.1908108108108108,84.029,0.1136,9.9,0.09,0.0556,-0.0268,-0.0034,0.01,0.0013,0.0,0.003,0.04868061874431295,2.2971683102131397,0.06016330372218048,0.017940949854572508,0.0186870568172156,0.016905017028520167,-0.007090376857376309
14618,3230.0,1026123.0,2009-12-31,0.07678958785249446,0.0241,0.35,-0.321055900621118,84.029,0.1136,9.9,2.72,0.0275,0.0624,-0.0016,0.0102,-0.0009,0.0001,0.0301,0.07678858785249446,2.516293474729421,0.052550880125524335,0.020417115895417844,0.02132675078616303,0.020412290932041822,0.001897726658937356
14740,3230.0,1026123.0,2010-01-29,-0.07775987107171634,0.0241,0.35,-0.342317880794702,86.512,-2.5765,9.8,2.72,-0.0336,0.0034,0.0043,-0.0127,0.0046,0.0,-0.054,-0.07775987107171634,2.038164197455764,-0.06411297889847933,0.007789713739608165,0.010389599472591288,0.006847994853135033,-0.0002969564747114702
14921,3230.0,1026123.0,2010-02-26,0.036260375709916914,0.0241,0.35,-0.33564935064935064,86.512,-2.5765,9.8,2.72,0.034,0.0151,0.0322,-0.0027,0.0142,0.0,0.0374,0.036260375709916914,2.5479978072036102,0.044594043161835906,-0.005281595307520984,-0.005507134171942568,-0.0066534051877905395,0.0007527160339380427
